ip,app,device,os,channel,hour,day,minute,dayofweek,ip_click_count,app_click_count,device_click_count,os_click_count,channel_click_count,ip_hour_click_count,ip_app_click_count,ip_device_click_count,ip_channel_click_count,ip_unique_apps,ip_unique_devices,ip_unique_os,ip_unique_channels,time_since_prev_click_sec,very_fast_repeat_click,anomaly_score,anomaly_flag,conversion_probability,low_quality_score,anomaly_score_scaled,risk_score,decision
142171,1,1,22,134,16,6,0,0,8,19091,467914,18179,43940,8,1,7,2,5,2,3,4,3.0,1,-0.168950970086731,0,0.023798125,0.9762019,0.2103066968737157,0.746433333391491,monitor
113947,3,1,40,280,16,6,1,0,15,65991,467914,1593,22283,15,6,15,4,7,1,1,9,1.0,1,-0.22222629457579857,0,0.0019398716,0.9980601,0.07101001214955352,0.7199450787066641,monitor
37309,3,1,41,280,16,6,4,0,16,65991,467914,6222,22283,15,2,15,1,11,2,4,10,113.0,0,-0.16675440201094793,0,0.003105025,0.99689496,0.21604996833497728,0.7626414356031849,monitor
70921,18,1,35,134,16,6,2,0,21,38763,467914,4928,43940,21,5,20,2,9,2,6,16,16.0,0,-0.17448936642577112,0,0.0033470383,0.99665296,0.19582569171578296,0.7564047562169749,monitor
147957,9,1,20,215,16,6,0,0,571,59537,467914,11883,13005,571,75,527,8,25,3,29,63,0.0,1,-0.1050353649957364,0,0.04175399,0.958246,0.3774240626842482,0.7839994136676401,monitor
176407,2,1,8,122,16,6,2,0,1,53879,467914,15263,5972,1,1,1,1,1,1,1,1,-1.0,0,-0.1907412097133468,0,0.29954073,0.70045924,0.15333270059227566,0.5363212675636996,monitor
144384,20,1,19,259,16,6,7,0,155,7931,467914,120453,24335,155,46,155,56,14,1,5,19,5.0,1,-0.11284605623609689,0,0.021345463,0.97865456,0.3570017864124343,0.7921587124412168,monitor
105475,9,1,22,134,16,6,6,0,1547,59537,467914,18179,43940,1547,155,1420,169,31,5,41,80,0.0,1,0.02728950588384238,1,0.015004736,0.98499525,0.7234081744067511,0.9065190887127114,block
1659,3,1,13,466,16,6,0,0,14,65991,467914,110115,1137,14,3,14,1,5,1,6,7,11.0,0,-0.18647535881366412,0,0.006509695,0.9934903,0.16448643627670717,0.7447891438690046,monitor
181376,12,1,13,178,16,6,9,0,30,69497,467914,110115,21830,30,9,30,7,7,1,2,13,1.0,1,-0.21246259175581445,0,0.004865861,0.9951341,0.09653874325535527,0.7255555036299879,monitor
103019,8,1,13,145,16,6,8,0,331,32361,467914,110115,31640,331,117,300,117,20,2,14,32,0.0,1,-0.05113677414773965,0,0.010830166,0.98916984,0.5183503749767371,0.8479239858031102,block
86767,9,2,18,134,16,6,6,0,891,59537,26018,24717,43940,891,107,95,73,27,5,42,72,1.0,1,0.015246753846891337,1,0.0025372235,0.99746275,0.6919205119703324,0.9058000424651537,block
191209,8,1,13,145,16,6,1,0,31,32361,467914,110115,31640,31,9,31,9,6,1,3,6,4.0,1,-0.19943912385903284,0,0.077433884,0.9225661,0.13059064099659765,0.6849734912796922,monitor
109566,3,1,13,280,16,6,1,0,12,65991,467914,110115,22283,12,1,12,1,6,1,1,7,1.0,1,-0.22369298856689757,0,0.021496208,0.97850376,0.06717511086224433,0.7051051499502626,monitor
25071,9,1,19,442,16,6,1,0,417,59537,467914,120453,10237,417,37,314,10,23,4,33,59,2.0,1,-0.12098369305361284,0,0.008841423,0.9911586,0.3357246596930679,0.7945283973013835,monitor
113384,2,1,34,236,16,6,3,0,6,53879,467914,866,1286,6,1,6,1,5,1,3,5,199.0,0,-0.155471486502668,0,0.010548866,0.9894511,0.24555091909218468,0.7662810231794376,monitor
110439,21,1,14,128,16,6,3,0,31,10101,467914,7316,10067,31,2,31,2,13,1,5,23,143.0,0,-0.1645815795872117,0,0.007187899,0.9928121,0.22173115306774946,0.7614878079106813,monitor
141961,9,1,17,258,16,6,1,0,55,59537,467914,26717,3881,55,9,55,5,6,1,1,7,0.0,1,-0.20189264957154784,0,0.023102025,0.97689795,0.12417551352592478,0.7210811867535477,monitor
84644,2,1,19,477,16,6,2,0,490,53879,467914,120453,20041,488,135,466,112,25,5,34,67,1.0,1,-0.051235851861468173,0,0.00029576078,0.99970424,0.5180913207675926,0.8552203773780439,block
69913,8,1,19,145,16,6,8,0,145,32361,467914,120453,31640,145,66,145,66,10,1,3,14,0.0,1,-0.10162735901271869,0,0.01422177,0.9857782,0.3863348284000327,0.8059452092240503,block
53391,14,1,1,123,16,6,7,0,6,17431,467914,5347,2003,6,1,6,1,4,1,1,4,35.0,0,-0.18572990605565737,0,0.005556292,0.9944437,0.1664355393334165,0.7460412679935674,monitor
7119,15,1,32,245,16,6,0,0,8,56109,467914,3875,42657,8,5,8,5,4,1,2,4,12.0,0,-0.17062231448546467,0,0.0017081049,0.9982919,0.205936705024606,0.7605853304122585,monitor
16703,1,1,19,439,16,6,4,0,23,19091,467914,120453,4807,23,1,23,1,14,1,1,19,11.0,0,-0.2026887043142398,0,0.0011136163,0.9988864,0.12209410365035114,0.7358487096298039,monitor
5729,2,1,19,237,16,6,7,0,302,53879,467914,120453,3587,302,71,269,57,22,2,28,58,11.0,0,-0.0591548195242777,0,0.0036258348,0.9963742,0.49738593882114235,0.846677684741588,block
211474,2,1,13,452,16,6,6,0,14,53879,467914,110115,3861,14,2,14,1,10,1,3,13,2.0,1,-0.23496003517080494,0,0.011873708,0.9881263,0.03771565184235622,0.7030030543364287,monitor
189270,2,1,22,477,16,6,1,0,4,53879,467914,18179,20041,4,2,3,2,3,2,3,3,-1.0,0,-0.18717906475231277,0,0.0139988465,0.98600113,0.16264648682140959,0.7389947517104853,monitor
44574,28,1,19,135,16,6,5,0,34,2411,467914,120453,7919,34,1,34,1,11,1,6,19,3.0,1,-0.20557421519330898,0,0.056027226,0.94397277,0.11454948326474802,0.6951457516566705,monitor
8710,9,1,15,215,16,6,3,0,36,59537,467914,11772,13005,36,7,36,3,14,1,4,25,87.0,0,-0.1864826314698912,0,0.009059309,0.9909407,0.1644674207772938,0.742998697340671,monitor
18016,15,1,14,245,16,6,1,0,8,56109,467914,7316,42657,8,6,8,4,2,1,4,3,-1.0,0,-0.172337558478603,0,0.006629415,0.9933706,0.2014519308063611,0.7557949880973466,monitor
117045,15,1,13,245,16,6,4,0,49,56109,467914,110115,42657,49,43,49,43,5,1,2,6,34.0,0,-0.11718239815411469,0,0.0013065595,0.99869347,0.3456637409138237,0.8027845366837846,block
159261,15,1,19,140,16,6,6,0,66,56109,467914,120453,14757,66,8,65,5,13,2,4,26,0.0,1,-0.2179946362005148,0,0.008965388,0.9910346,0.0820743461205878,0.7183465188668465,monitor
100275,6,1,23,125,16,6,1,0,1420,10944,467914,4844,7820,1420,37,1329,22,32,4,41,80,0.0,1,-0.022624163975295986,0,0.083774,0.916226,0.5929010625219409,0.8192285154919643,block
63051,12,1,17,245,16,6,8,0,32,69497,467914,26717,42657,32,6,32,4,9,1,5,15,0.0,1,-0.20979153798719735,0,0.011005798,0.9889942,0.10352263191782023,0.7233526985032636,monitor
41659,15,1,19,140,16,6,2,0,105,56109,467914,120453,14757,105,17,105,15,11,1,4,16,0.0,1,-0.19080455596487061,0,0.0020829649,0.99791706,0.15316707189059067,0.7444920608257526,monitor
168650,14,1,26,442,16,6,7,0,13,17431,467914,2586,10237,13,1,13,2,10,1,3,11,0.0,1,-0.2251120148546606,0,0.056262545,0.94373745,0.0634648442553767,0.6796556723203447,monitor
174264,3,1,19,280,16,6,1,0,10,65991,467914,120453,22283,10,2,10,2,3,1,1,3,0.0,1,-0.21457780719178926,0,0.081035495,0.9189645,0.09100818101975354,0.6705775960219295,monitor
1732,15,1,35,245,16,6,8,0,201,56109,467914,4928,42657,201,34,201,6,6,1,2,8,0.0,1,-0.11591814561627434,0,0.0008930192,0.999107,0.3489693272967167,0.8040657123583266,block
103262,64,1,23,459,16,6,5,0,6,6423,467914,4844,10801,6,1,5,1,4,2,4,4,48.0,0,-0.17212097768770473,0,0.006809411,0.9931906,0.20201821522483054,0.7558388692038323,monitor
79779,15,1,22,278,16,6,6,0,28,56109,467914,18179,1107,28,2,20,1,10,2,5,17,0.0,1,-0.22010413630176973,0,0.03291542,0.9670846,0.07655872752326895,0.6999268348516767,monitor
114762,14,1,18,123,16,6,4,0,4,17431,467914,24717,2003,4,1,4,1,4,1,1,4,34.0,0,-0.18756922661862624,0,0.06220446,0.9377955,0.16162634747914412,0.7049447323611139,monitor
120532,12,1,18,328,16,6,7,0,8,69497,467914,24717,4172,8,3,8,1,5,1,4,7,0.0,1,-0.2229555452823847,0,0.039096516,0.96090347,0.06910327189532857,0.6933633777897594,monitor
17149,12,1,19,259,16,6,9,0,661,69497,467914,120453,24335,661,109,529,52,27,4,42,64,2.0,1,-0.04939409240762782,0,0.0045097754,0.99549025,0.5229068894842502,0.8537152141231071,block
212614,3,1,22,115,16,6,6,0,48,65991,467914,18179,5251,48,10,43,1,18,3,4,28,4.0,1,-0.20241718817933146,0,0.025036233,0.9749638,0.12280402513472635,0.7193158207301151,monitor
61161,1,1,19,134,16,6,7,0,32,19091,467914,120453,43940,32,2,26,4,10,2,6,14,2.0,1,-0.19278039430781846,0,0.0023651212,0.9976349,0.14800093290667898,0.7427446893377935,monitor
131119,12,1,6,19,16,6,6,0,18,69497,467914,12778,2332,18,2,18,1,9,1,3,14,266.0,0,-0.14661968568887418,0,0.010298925,0.9897011,0.2686953394974165,0.7733993485380677,monitor
125396,21,1,41,128,16,6,9,0,20,10101,467914,6222,10067,20,1,20,1,10,1,5,15,120.0,0,-0.16914198904299227,0,0.0030394748,0.9969605,0.20980724787773394,0.7608145150424889,monitor
75786,25,1,26,259,16,6,5,0,42,7340,467914,2586,24335,42,2,40,5,13,2,9,15,22.0,0,-0.176350816122959,0,0.014307762,0.98569226,0.19095863977220867,0.7472721519444799,monitor
148489,3,1,3,115,16,6,7,0,14,65991,467914,7303,5251,14,3,14,1,8,1,2,10,0.0,1,-0.23449832103351215,0,0.0035632013,0.9964368,0.03892287581014942,0.7091825752522001,monitor
40342,10,1,32,113,16,6,6,0,97,1332,467914,3875,702,97,1,97,1,19,1,14,38,10.0,0,-0.13686380528957542,0,0.07081052,0.9291895,0.2942036176584743,0.7386937315721089,monitor
99856,3,1,15,280,16,6,6,0,149,65991,467914,11772,22283,149,18,139,16,20,3,22,36,0.0,1,-0.1794437808785756,0,0.007702663,0.99229735,0.18287159871599734,0.7494696315274885,monitor
87868,13,1,19,477,16,6,0,0,34,7335,467914,120453,20041,34,3,34,6,15,1,2,24,3.0,1,-0.1858541764432996,0,0.0116569875,0.988343,0.1661106149303469,0.7416732966884242,monitor
21725,11,1,20,173,16,6,9,0,22,4909,467914,11883,2309,22,1,22,1,14,1,2,18,3.0,1,-0.19637818812349178,0,0.08077138,0.9192286,0.13859393716051083,0.6850382164722499,monitor
93607,15,1,13,245,16,6,9,0,9,56109,467914,110115,42657,9,3,9,6,3,1,1,2,342.0,0,-0.08556853147719434,0,0.043018404,0.9569816,0.42832314959204465,0.7983840703697094,monitor
43793,9,1,13,244,16,6,1,0,715,59537,467914,110115,2155,715,64,643,7,28,4,34,69,1.0,1,-0.08720164651514017,0,0.018715663,0.9812843,0.4240531143976891,0.8141149406860364,block
118313,15,1,13,140,16,6,1,0,15,56109,467914,110115,14757,15,3,15,3,5,1,2,4,0.0,1,-0.22998292782799173,0,0.01667825,0.9833217,0.050729078959302856,0.7035439499947062,monitor
102156,25,1,13,259,16,6,8,0,21,7340,467914,110115,24335,21,2,21,2,10,1,4,14,0.0,1,-0.21247615057904878,0,0.15070662,0.84929335,0.09650329158718773,0.6234562975347501,monitor
154584,15,1,15,245,16,6,3,0,6,56109,467914,11772,42657,6,2,6,4,3,1,1,2,175.0,0,-0.12512047691884337,0,0.05205087,0.9479491,0.3249083899964795,0.7610369009825559,monitor
81424,12,1,17,245,16,6,6,0,59,69497,467914,26717,42657,59,19,59,36,5,1,3,6,1.0,1,-0.1635781520759761,0,0.0021233582,0.99787664,0.22435477154434497,0.7658200585156106,monitor
77703,14,1,13,467,16,6,6,0,49,17431,467914,110115,538,49,1,49,1,13,1,6,20,0.0,1,-0.20792104375219223,0,0.008206064,0.99179393,0.10841333222289934,0.7267797689196469,monitor
100276,2,1,37,435,16,6,2,0,61,53879,467914,6729,3668,61,5,61,1,13,1,8,23,0.0,1,-0.22311096448075357,0,0.004168742,0.99583125,0.06869690404524231,0.7176909350937302,monitor
177966,18,1,10,121,16,6,3,0,45,38763,467914,14836,18947,45,15,45,15,3,1,1,2,51.0,0,-0.1600608761535106,0,0.0005709831,0.999429,0.23355124064065427,0.7696656515234035,monitor
186577,3,1,13,452,16,6,4,0,2,65991,467914,110115,3861,2,1,2,1,2,1,1,2,-1.0,0,-0.19167748385308003,0,0.26617962,0.7338204,0.15088466512916796,0.5589396587245414,monitor
44536,1,1,37,134,16,6,6,0,89,19091,467914,6729,43940,89,3,61,8,11,3,21,22,1.0,1,-0.15538571924936745,0,0.0009802375,0.99901974,0.2457751710166402,0.7730463707134088,monitor
23964,3,1,18,280,16,6,8,0,12,65991,467914,24717,22283,12,2,12,2,4,1,3,5,0.0,1,-0.2244256206973539,0,0.05482904,0.94517094,0.0652595293454033,0.6811975220421463,monitor
92820,18,1,17,121,16,6,8,0,24,38763,467914,26717,18947,24,6,24,6,6,1,3,6,9.0,0,-0.21010682241153783,0,0.031958967,0.96804106,0.10269827138173739,0.7084382369839792,monitor
1810,2,1,22,237,16,6,3,0,72,53879,467914,18179,3587,72,23,58,21,14,3,20,24,12.0,0,-0.14357611606997311,0,0.0030393577,0.99696064,0.27665322922790697,0.7808684286568304,monitor
93102,15,1,19,245,16,6,6,0,18,56109,467914,120453,42657,18,2,18,1,12,1,4,17,0.0,1,-0.21843531909500513,0,0.19050041,0.8094996,0.08092211163293583,0.5909263684637882,monitor
96844,15,1,15,278,16,6,2,0,10,56109,467914,11772,1107,10,3,10,1,5,1,2,5,20.0,0,-0.21253180646373082,0,0.019922266,0.98007774,0.09635777055477827,0.714961739716696,monitor
13703,18,1,10,121,16,6,6,0,9,38763,467914,14836,18947,9,3,9,3,3,1,2,2,0.0,1,-0.2224648457625712,0,0.020322165,0.97967786,0.07038628268806033,0.7068903899448153,monitor
39215,2,1,15,212,16,6,1,0,4,53879,467914,11772,3113,4,1,4,1,4,1,2,4,0.0,1,-0.22424538996010573,0,0.0074373363,0.99256265,0.06573077085213896,0.7145130516368062,monitor
82742,3,1,13,417,16,6,0,0,44,65991,467914,110115,2018,44,11,32,2,15,3,5,21,0.0,1,-0.18337828675196566,0,0.0045176432,0.9954824,0.17258421652833097,0.748612928609012,monitor
48708,14,1,19,379,16,6,1,0,54,17431,467914,120453,5646,54,2,49,2,18,2,6,27,1.0,1,-0.20098649039271677,0,0.008875775,0.9911242,0.1265448087043979,0.7317503617282932,monitor
120777,1,1,32,134,16,6,1,0,23,19091,467914,3875,43940,23,2,23,4,9,1,4,10,0.0,1,-0.1999711874976754,0,0.00090674113,0.99909323,0.12919947723296085,0.7381251013867461,monitor
64320,8,1,11,145,16,6,1,0,63,32361,467914,3272,31640,63,18,63,18,16,1,8,22,5.0,1,-0.17033107063371328,0,0.019480342,0.98051965,0.2066982077162243,0.748373218971514,monitor
173118,15,1,20,265,16,6,1,0,10,56109,467914,11883,11005,10,1,10,1,9,1,2,8,6.0,0,-0.22387361241254977,0,0.15462759,0.84537244,0.06670284151198172,0.6117715474342158,monitor
72921,20,1,17,478,16,6,8,0,22,7931,467914,26717,563,22,1,22,1,16,1,1,21,4.0,1,-0.18369751718770966,0,0.04549012,0.95450985,0.1717495385270489,0.7196817238170258,monitor
44494,12,1,13,135,16,6,8,0,371,69497,467914,110115,7919,371,106,298,5,21,2,21,50,0.0,1,-0.10348586221923173,0,0.0021037033,0.9978963,0.3814754805180763,0.8129700398806732,block
115779,8,1,19,145,16,6,1,0,18,32361,467914,120453,31640,18,1,17,1,7,2,5,11,1.0,1,-0.20294811689227993,0,0.5181059,0.48189408,0.12141582881217249,0.37375058983208254,allow
68161,2,1,20,477,16,6,9,0,58,53879,467914,11883,20041,58,32,54,16,10,2,6,13,21.0,0,-0.157610216176285,0,0.0005740536,0.99942595,0.23995887519731976,0.7715857961231913,monitor
18506,12,1,13,178,16,6,7,0,3,69497,467914,110115,21830,3,1,3,1,3,1,1,3,-1.0,0,-0.19089576485764786,0,0.005515621,0.99448436,0.15292859194695674,0.7420176151931873,monitor
18139,2,1,19,219,16,6,1,0,37,53879,467914,120453,3865,37,2,37,1,13,1,3,25,1.0,1,-0.2200034642905056,0,0.0055459444,0.994454,0.0768219502731648,0.7191644034375098,monitor
77610,3,1,13,417,16,6,7,0,43,65991,467914,110115,2018,43,7,43,1,12,1,4,19,0.0,1,-0.22254227286416806,0,0.009615299,0.9903847,0.07018383739723047,0.7143244039962687,monitor
53823,6,1,19,459,16,6,6,0,9,10944,467914,120453,10801,9,1,9,2,5,1,2,4,0.0,1,-0.2214838388142666,0,0.0163299,0.9836701,0.07295127908931623,0.7104544526354862,monitor
109644,15,1,19,379,16,6,2,0,120,56109,467914,120453,5646,120,14,116,1,21,2,14,43,1.0,1,-0.182145507826927,0,0.023597432,0.9764026,0.17580751021828192,0.7362240655425963,monitor
27102,9,1,8,215,16,6,0,0,24,59537,467914,15263,13005,24,3,23,1,13,2,5,20,0.0,1,-0.2191572391551297,0,0.058271024,0.94172895,0.07903453850268011,0.6829206262335739,monitor
103136,3,1,20,466,16,6,8,0,32,65991,467914,11883,1137,32,6,32,1,13,1,6,19,5.0,1,-0.21235626104352434,0,0.021516878,0.97848314,0.09681676156586616,0.7139832208373136,monitor
125141,8,1,32,145,16,6,1,0,134,32361,467914,3875,31640,134,13,133,12,18,2,12,42,0.0,1,-0.16643000826032367,0,0.007898188,0.9921018,0.21689814663216378,0.7595406840332892,monitor
45841,25,1,13,259,16,6,9,0,29,7340,467914,110115,24335,29,2,29,2,10,1,5,16,0.0,1,-0.2054528221568624,0,0.05098298,0.94901705,0.11486688438220306,0.698772010753046,monitor
102280,14,1,13,489,16,6,1,0,138,17431,467914,110115,3755,138,3,115,1,17,3,16,36,0.0,1,-0.16154993452263317,0,0.009412794,0.99058723,0.22965786418225084,0.7623084114816955,monitor
6395,6,1,8,459,16,6,5,0,134,10944,467914,15263,10801,134,3,129,4,19,2,12,48,3.0,1,-0.1816905573856547,0,0.020880554,0.9791194,0.1769970494428817,0.73848267310618,monitor
31231,15,1,17,140,16,6,1,0,16,56109,467914,26717,14757,16,3,16,2,6,1,4,7,0.0,1,-0.23316306364967015,0,0.052212212,0.94778776,0.04241411549017831,0.6761756678288162,monitor
48153,2,1,13,122,16,6,0,0,13,53879,467914,110115,5972,13,3,13,1,6,1,3,11,1.0,1,-0.2232052190575584,0,0.006526873,0.9934731,0.068450460683425,0.7159663110527753,monitor
133825,3,1,18,280,16,6,2,0,289,65991,467914,24717,22283,289,44,275,12,24,3,16,58,1.0,1,-0.1474058961076034,0,0.0018926403,0.9981074,0.2666396691495606,0.7786670563845166,monitor
198098,17,1,19,280,16,6,8,0,3,2398,467914,120453,22283,3,1,3,1,3,1,2,3,0.0,1,-0.18677466900146406,0,0.22264412,0.7773559,0.1637038428854036,0.5932602536461081,monitor
64550,12,1,11,265,16,6,8,0,7,69497,467914,3272,11005,7,2,7,1,5,1,2,6,37.0,0,-0.19926151748902243,0,0.0039819446,0.99601805,0.1310550206839221,0.7365291426759714,monitor
175837,2,2,19,205,16,6,6,0,315,53879,26018,120453,10651,315,159,64,143,18,3,28,42,1.0,1,-0.0271941317936103,0,0.00028702724,0.99971294,0.5809521654951771,0.8740847104700864,block
105748,20,1,19,259,16,6,3,0,21,7931,467914,120453,24335,21,1,21,1,11,1,3,12,1.0,1,-0.2194362641717918,0,0.3959575,0.60404253,0.07830498387023276,0.44632127216340445,allow
158896,8,1,18,145,16,6,6,0,9,32361,467914,24717,31640,9,3,9,3,6,1,1,6,0.0,1,-0.2179166176761813,0,0.51265407,0.48734593,0.08227833777884518,0.36582564911311827,allow
165085,24,1,19,178,16,6,4,0,158,7394,467914,120453,21830,158,3,125,7,23,6,26,48,0.0,1,-0.10029999780342547,0,0.023148473,0.9768515,0.3898054222942837,0.8007376748526528,block
53044,12,1,9,140,16,6,2,0,6,69497,467914,12357,14757,6,2,6,2,2,1,2,2,13.0,0,-0.20089124913804113,0,0.0030089126,0.9969911,0.126793831890132,0.7359318883136826,monitor
99344,18,1,15,121,16,6,9,0,63,38763,467914,11772,18947,63,6,54,3,16,2,10,29,0.0,1,-0.20965456825420464,0,0.018097123,0.9819029,0.10388076074944007,0.718496262335855,monitor
120195,18,1,19,134,16,6,1,0,103,38763,467914,120453,43940,103,5,103,26,15,1,6,21,7.0,0,-0.12660095380088826,0,0.22436166,0.77563834,0.32103745118085697,0.6392580508449798,monitor
52527,22,1,13,116,16,6,6,0,24,661,467914,110115,661,24,1,24,1,14,1,1,19,6.0,0,-0.18316283909663322,0,0.057431348,0.94256866,0.17314753818628842,0.7117422875407864,monitor
25071,2,1,19,205,16,6,7,0,417,53879,467914,120453,10651,417,147,314,116,23,4,33,59,4.0,1,-0.05314062333636593,0,0.0005811395,0.99941885,0.5131109972471819,0.8535264855526336,block
41208,8,1,23,145,16,6,1,0,40,32361,467914,4844,31640,40,15,40,15,7,1,4,7,1.0,1,-0.19783994507880603,0,0.065908186,0.9340918,0.13477194452695035,0.6942958478463053,monitor
31715,12,1,13,328,16,6,7,0,10,69497,467914,110115,4172,10,5,10,5,2,1,1,2,1.0,1,-0.20084883440551465,0,0.0098836105,0.9901164,0.12690473185519205,0.7311529177026147,monitor
17130,20,1,18,259,16,6,8,0,34,7931,467914,24717,24335,34,1,34,1,9,1,5,15,5.0,1,-0.20022521222322015,0,0.09619887,0.90380114,0.12853528977946893,0.6712213931128873,monitor
65003,18,1,19,134,16,6,5,0,43,38763,467914,120453,43940,43,3,43,4,18,1,3,28,1.0,1,-0.20259920996808817,0,0.04683908,0.95316094,0.1223281006431435,0.7039110952739672,monitor
81138,3,1,25,130,16,6,9,0,34,65991,467914,11933,3140,34,3,34,2,9,1,2,10,0.0,1,-0.22402108111368674,0,0.0138824945,0.9861175,0.06631726148284135,0.7101774040536781,monitor
91536,9,2,9,134,16,6,9,0,212,59537,26018,12357,43940,212,24,56,13,16,2,20,31,1.0,1,-0.0953251521043541,0,0.007788303,0.9922117,0.4028129359892421,0.8153920704368178,block
109361,18,1,13,376,16,6,6,0,20,38763,467914,110115,1683,20,3,20,3,8,1,4,12,59.0,0,-0.19719211894987054,0,0.032412816,0.9675872,0.136465787462753,0.7182507394469863,monitor
35948,2,1,13,477,16,6,3,0,80,53879,467914,110115,20041,79,46,79,45,7,2,6,15,2.0,1,-0.1603864005044997,0,0.0012874287,0.9987126,0.232700106211636,0.7689088573182027,monitor
160642,3,1,18,280,16,6,6,0,4,65991,467914,24717,22283,4,1,4,1,3,1,2,4,1.0,1,-0.22303124042243488,0,0.14725028,0.8527497,0.06890535508938053,0.6175963883261306,monitor
141620,20,1,13,259,16,6,6,0,126,7931,467914,110115,24335,126,1,114,5,19,2,14,41,4.0,1,-0.1660239843144416,0,0.075317554,0.92468244,0.21795975986722912,0.7126656407821292,monitor
169008,96,109,29,282,16,6,5,0,1,7,6,187,52,1,1,1,1,1,1,1,1,-1.0,0,-0.09349918116471956,0,0.99755424,0.0024457574,0.40758722316126955,0.12398819709744582,allow
5314,18,1,16,121,16,6,3,0,1733,38763,467914,9294,18947,1732,128,1541,70,38,6,51,78,0.0,1,0.02536976025808868,1,0.004899262,0.99510074,0.7183886986223085,0.9120871252193219,block
26812,18,1,30,107,16,6,5,0,20,38763,467914,2720,14818,20,6,20,6,10,1,3,10,16.0,0,-0.218675420661347,0,0.0074129263,0.9925871,0.08029432846109684,0.7188992254525441,monitor
2669,8,1,22,145,16,6,2,0,15,32361,467914,18179,31640,15,6,15,6,7,1,2,6,1.0,1,-0.2245938123792034,0,0.037396275,0.96260375,0.06481976583566391,0.6932685711233798,monitor
41774,18,1,16,107,16,6,4,0,85,38763,467914,9294,14818,85,6,60,4,14,3,14,33,1.0,1,-0.20728815134675538,0,0.019823749,0.98017627,0.11006812859833097,0.7191438097037669,monitor
106385,2,1,15,477,16,6,3,0,14,53879,467914,11772,20041,14,8,14,8,7,1,4,6,76.0,0,-0.19391267136048368,0,0.002264141,0.99773586,0.14504041711183147,0.7419272257080428,monitor
103370,15,1,13,245,16,6,1,0,30,56109,467914,110115,42657,30,4,30,2,11,1,3,15,11.0,0,-0.19406507989505017,0,0.025009109,0.9749909,0.14464192111406168,0.7258862034055991,monitor
90485,9,1,13,134,16,6,8,0,309,59537,467914,110115,43940,309,50,263,26,15,2,16,39,1.0,1,-0.09655926699082862,0,0.18438974,0.8156103,0.3995861492187568,0.6908030474671957,monitor
169379,12,1,13,259,16,6,5,0,6,69497,467914,110115,24335,6,1,6,1,6,1,2,6,0.0,1,-0.22830965251859509,0,0.02256412,0.9774359,0.05510411947693649,0.7007363506845421,monitor
64479,9,1,19,134,16,6,0,0,32,59537,467914,120453,43940,32,6,32,5,8,1,4,11,0.0,1,-0.20551941158957066,0,0.106976606,0.8930234,0.11469277587506807,0.659524181029122,monitor
187098,29,1,19,213,16,6,9,0,14,542,467914,120453,1220,14,2,14,2,12,1,1,12,425.0,0,-0.0882571045818793,0,0.36397174,0.6360283,0.4212934538799516,0.5716078211390374,monitor
